identifier,smiles,standard_inchi,standard_inchi_key,name,iupac_name,annotation_level,total_atom_count,heavy_atom_count,molecular_weight,exact_molecular_weight,molecular_formula,alogp,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors,hydrogen_bond_donors,hydrogen_bond_acceptors_lipinski,hydrogen_bond_donors_lipinski,lipinski_rule_of_five_violations,aromatic_rings_count,qed_drug_likeliness,formal_charge,fractioncsp3,number_of_minimal_rings,van_der_walls_volume,contains_sugar,contains_ring_sugars,contains_linear_sugars,murcko_framework,np_likeness,chemical_class,chemical_sub_class,chemical_super_class,direct_parent_classification,np_classifier_pathway,np_classifier_superclass,np_classifier_class,np_classifier_is_glycoside,organisms,collections,dois,synonyms,cas,is_pains,pains_reason,inchikey,P_TR,PS,rank
CNP0361786.4,CC(=O)C1=C(NC2=CC=CC=C2)C[C@@](C)(O)[C@@H](C(C)=O)[C@@H]1C1=CC=CO1,"InChI=1S/C21H23NO4/c1-13(23)18-16(22-15-8-5-4-6-9-15)12-21(3,25)20(14(2)24)19(18)17-10-7-11-26-17/h4-11,19-20,22,25H,12H2,1-3H3/t19-,20+,21-/m1/s1",OUCQPFCLFGZBQQ-QHAWAJNXSA-N,,"1-[(1~{S},2~{S},6~{R})-3-acetyl-4-anilino-2-(2-furyl)-6-hydroxy-6-methyl-cyclohex-3-en-1-yl]ethanone",1,49,26,353.42,353.16271,C21H23NO4,3.68,79.54,5,5,2,5,2,0,2,0.86,0,0.33,3,,False,False,False,o1cccc1C2C=C(Nc3ccccc3)CCC2,-0.14,Organonitrogen compounds,Amines,Organic nitrogen compounds,Secondary alkylarylamines,,,,False,,Super Natural II,,,,False,,OUCQPFCLFGZBQQ-QHAWAJNXSA-N,0.9831854701042175,0.8406235769391059,420
CNP0379224.2,O=C1NC2=CC=CC=C2[C@@H]1C=CC1=CC=C2OCOC2=C1,"InChI=1S/C17H13NO3/c19-17-13(12-3-1-2-4-14(12)18-17)7-5-11-6-8-15-16(9-11)21-10-20-15/h1-9,13H,10H2,(H,18,19)/t13-/m0/s1",KLVFTJRPUAIEKO-ZDUSSCGKSA-N,,"(3~{S})-3-[2-(1,3-benzodioxol-5-yl)vinyl]indolin-2-one",2,34,21,279.29,279.08954,C17H13NO3,3.16,47.56,2,3,1,3,1,0,2,0.92,0,0.12,4,243.58,False,False,False,O1c2ccc(C=CC3c4ccccc4NC3)cc2OC1,0.22,Benzodioxoles,Benzodioxoles,Organoheterocyclic compounds,Benzodioxoles,Shikimates and Phenylpropanoids,,,False,,Supernatural3,,"(3S)-3-[(E)-2-(2H-1,3-benzodioxol-5-yl)ethenyl]-1,3-dihydroindol-2-one",,False,,KLVFTJRPUAIEKO-ZDUSSCGKSA-N,0.9825981855392456,0.840121448636055,421
CNP0004008.1,O=C(O)C1=CC=C(CN2C[C@@H]3OCC(=O)N(CC4=CC=CN=C4)[C@@H]3C2)C=C1,"InChI=1S/C20H21N3O4/c24-19-13-27-18-12-22(9-14-3-5-16(6-4-14)20(25)26)11-17(18)23(19)10-15-2-1-7-21-8-15/h1-8,17-18H,9-13H2,(H,25,26)/t17-,18+/m1/s1",ZSSCTXFANCBQTA-MSOLQXFVSA-N,NCGC00395945-01,"4-[[(4~{a}~{R},7~{a}~{S})-3-oxo-4-(3-pyridylmethyl)-4~{a},5,7,7~{a}-tetrahydropyrrolo[3,4-b][1,4]oxazin-6-yl]methyl]benzoic acid",2,48,27,367.41,367.15321,C20H21N3O4,1.39,82.97,5,5,1,5,1,0,2,0.86,0,0.35,4,,False,False,False,n1cccc(c1)CN2CCOC3CN(Cc4ccccc4)CC23,-0.97,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzenoids,Benzoic acids,Alkaloids,Ornithine alkaloids,,False,,ZINC NP,,,,False,,ZSSCTXFANCBQTA-MSOLQXFVSA-N,0.9825109839439392,0.840046891272068,422
CNP0437738.2,O=C(N[C@H]1CO[C@H]2[C@H]1OC[C@H]2N1C=C(C2=CC=CC=C2)N=N1)N1CCOCC1,"InChI=1S/C19H23N5O4/c25-19(23-6-8-26-9-7-23)20-15-11-27-18-16(12-28-17(15)18)24-10-14(21-22-24)13-4-2-1-3-5-13/h1-5,10,15-18H,6-9,11-12H2,(H,20,25)/t15-,16+,17-,18+/m0/s1",AMRJFARSPBWGJD-XWTMOSNGSA-N,,"~{N}-[(3~{S},3~{a}~{S},6~{R},6~{a}~{R})-6-(4-phenyltriazol-1-yl)-2,3,3~{a},5,6,6~{a}-hexahydrofuro[3,2-b]furan-3-yl]morpholine-4-carboxamide",2,51,28,385.42,385.175,C19H23N5O4,0.69,90.74,3,7,1,7,1,0,2,0.84,0,0.53,5,336.29,False,False,False,n1nn(cc1-c2ccccc2)C3COC4C3OCC4NCN5CCOCC5,-1.65,Azoles,Triazoles,Organoheterocyclic compounds,"Phenyl-1,2,3-triazoles",,,,False,,Supernatural3,,"N-[(3S,3aR,6S,6aR)-6-(4-phenyl-1,2,3-triazol-1-yl)-hexahydrofuro[3,2-b]furan-3-yl]morpholine-4-carboxamide",,False,,AMRJFARSPBWGJD-XWTMOSNGSA-N,0.9822178483009338,0.8397962602972984,423
CNP0292495.1,COC1=CC=C(C2=C[C@]3(O)CCCN3C[C@@H]2C2=CC=C(OC)C(OC)=C2)C=C1,"InChI=1S/C23H27NO4/c1-26-18-8-5-16(6-9-18)19-14-23(25)11-4-12-24(23)15-20(19)17-7-10-21(27-2)22(13-17)28-3/h5-10,13-14,20,25H,4,11-12,15H2,1-3H3/t20-,23-/m1/s1",WHTUBPJAGYKOQP-NFBKMPQASA-N,138964-86-0,"(6~{R},8~{a}~{R})-6-(3,4-dimethoxyphenyl)-7-(4-methoxyphenyl)-2,3,5,6-tetrahydro-1~{H}-indolizin-8~{a}-ol",2,55,28,381.47,381.19401,C23H27NO4,3.68,51.16,5,5,1,5,1,0,2,0.86,0,0.39,4,355.49,False,False,False,c1ccc(cc1)C2=CC3N(CCC3)CC2c4ccccc4,0.91,Stilbenes,Stilbenes,Phenylpropanoids and polyketides,Stilbenes,Alkaloids,Lysine alkaloids,Indolizidine alkaloids,False,Vincetoxicum indicum,NPACT|Super Natural II|WikiData Natural Products|ZINC NP,10.1021/NP50077A005,"(6R,8AR)-6-(3,4-dimethoxyphenyl)-7-(4-methoxyphenyl)-1,2,3,5,6,8a-hexahydroindolizin-8a-ol|(6r,8ar)-6-(3,4-dimethoxyphenyl)-7-(4-methoxyphenyl)-2,3,5,6-tetrahydroindolizin-8a(1h)-ol|8a(1H)-Indolizinol,4-dimethoxyphenyl)-2,3,5,6-tetrahydro- 7-(4-methoxyphenyl)-, (6R,8aR)-|CHEMBL1976561|DTXSID10327371|NCI60_017549|NSC650393|SCHEMBL8977419|Tyloindicine F",,False,,WHTUBPJAGYKOQP-NFBKMPQASA-N,0.982176661491394,0.8397610455751419,424
CNP0014937.1,O=C1NC2=CC=CC=C2O[C@H]2C[C@@H]1N(CC1=CC=CC(Cl)=C1)C2,"InChI=1S/C18H17ClN2O2/c19-13-5-3-4-12(8-13)10-21-11-14-9-16(21)18(22)20-15-6-1-2-7-17(15)23-14/h1-8,14,16H,9-11H2,(H,20,22)/t14-,16-/m0/s1",VNIZNDNUYCQBSR-HOCLYGCPSA-N,,"(1~{S},11~{S})-12-[(3-chlorophenyl)methyl]-2-oxa-9,12-diazatricyclo[9.2.1.0^{3,8}]tetradeca-3,5,7-trien-10-one",1,40,23,328.8,328.09786,C18H17ClN2O2,3.31,41.57,2,3,1,3,1,0,2,0.92,0,0.28,4,,False,False,False,O1c2ccccc2NCC3N(Cc4ccccc4)CC1C3,-0.39,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Alpha amino acid amides,Alkaloids,,,False,,ZINC NP,,,,False,,VNIZNDNUYCQBSR-HOCLYGCPSA-N,0.9819485545158386,0.839566014111042,425
CNP0016712.1,CN1C(=O)C2=CC=CN=C2O[C@H]2CN(CC3=CC=CC=C3)C[C@H]21,"InChI=1S/C18H19N3O2/c1-20-15-11-21(10-13-6-3-2-4-7-13)12-16(15)23-17-14(18(20)22)8-5-9-19-17/h2-9,15-16H,10-12H2,1H3/t15-,16+/m1/s1",PXQBSKXYLAYOCU-CVEARBPZSA-N,,"(3~{S},7~{R})-5-benzyl-8-methyl-2-oxa-5,8,14-triazatricyclo[8.4.0.0^{3,7}]tetradeca-1(14),10,12-trien-9-one",1,42,23,309.37,309.14773,C18H19N3O2,1.8,45.67,2,4,0,4,0,0,2,0.85,0,0.33,4,,False,False,False,n1cccc2c1OC3CN(Cc4ccccc4)CC3NC2,-0.75,Benzene and substituted derivatives,Phenylmethylamines,Benzenoids,Phenylmethylamines,Alkaloids,,,False,,ZINC NP,,,,False,,PXQBSKXYLAYOCU-CVEARBPZSA-N,0.981801450252533,0.8394402399659157,426
CNP0136268.1,COC1=CC=C2C3=C(O)C(OC)=C(OC)[C@H]4C=CN=C(C(=O)[C@@H]2C1)[C@H]34,"InChI=1S/C19H19NO5/c1-23-9-4-5-10-12(8-9)16(21)15-13-11(6-7-20-15)18(24-2)19(25-3)17(22)14(10)13/h4-7,11-13,22H,8H2,1-3H3/t11-,12+,13-/m0/s1",FXORJWHWQHRUPG-XQQFMLRXSA-N,,"(7~{R},13~{S},17~{S})-16-hydroxy-5,14,15-trimethoxy-10-azatetracyclo[7.7.1.0^{2,7}.0^{13,17}]heptadeca-1(16),2,4,9,11,14-hexaen-8-one",1,44,25,341.36,341.12632,C19H19NO5,2.58,77.35,3,6,1,6,1,0,0,0.85,0,0.37,4,,False,False,False,N=1C=CC2C=CC=C3C4=CC=CCC4CC1C32,1.12,Aporphines,Aporphines,Alkaloids and derivatives,Aporphines,Shikimates and Phenylpropanoids,,,False,Sinofranchetia chinensis,Super Natural II|WikiData Natural Products,10.1016/J.FITOTE.2003.12.001,,,False,,FXORJWHWQHRUPG-XQQFMLRXSA-N,0.9817785024642944,0.8394206196069717,427
CNP0041934.1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1SC1=CC=CC=C1,"InChI=1S/C13H14N4O3S/c18-10-7-20-11-9(6-19-12(10)11)17-13(14-15-16-17)21-8-4-2-1-3-5-8/h1-5,9-12,18H,6-7H2/t9-,10+,11+,12+/m0/s1",TWPQTWUKWDVMCF-IRCOFANPSA-N,NCGC00395524-01,"(3~{S},3~{a}~{R},6~{R},6~{a}~{R})-3-(5-phenylsulfanyltetrazol-1-yl)-2,3,3~{a},5,6,6~{a}-hexahydrofuro[3,2-b]furan-6-ol",2,35,21,306.35,306.07866,C13H14N4O3S,0.52,82.29,3,8,1,8,1,0,2,0.89,0,0.46,4,,False,False,False,n1nc(Sc2ccccc2)n(n1)C3COC4CCOC43,-1.24,Thioethers,Aryl thioethers,Organosulfur compounds,Diarylthioethers,Alkaloids,,,False,,Super Natural II|ZINC NP,,,,False,,TWPQTWUKWDVMCF-IRCOFANPSA-N,0.9816812872886658,0.8393375006318092,428
CNP0363748.1,COCC(=O)N[C@H]1C[C@@H](C2=NC(C3=CC=C(Cl)C=C3)=NO2)N(C)C1,"InChI=1S/C16H19ClN4O3/c1-21-8-12(18-14(22)9-23-2)7-13(21)16-19-15(20-24-16)10-3-5-11(17)6-4-10/h3-6,12-13H,7-9H2,1-2H3,(H,18,22)/t12-,13-/m0/s1",JTJYBUUAWTXLDU-STQMWFEESA-N,"N-[(3S,5S)-5-[3-(4-chlorophenyl)-1,2,4-oxadiazol-5-yl]-1-methylpyrrolidin-3-yl]-2-methoxyacetamide","~{N}-[(3~{S},5~{S})-5-[3-(4-chlorophenyl)-1,2,4-oxadiazol-5-yl]-1-methyl-pyrrolidin-3-yl]-2-methoxy-acetamide",3,43,24,350.81,350.11457,C16H19ClN4O3,1.9,80.49,5,6,1,6,1,0,2,0.89,0,0.44,3,,False,False,False,n1oc(nc1-c2ccccc2)C3NCCC3,-1.92,Azoles,Oxadiazoles,Organoheterocyclic compounds,Phenyloxadiazoles,Alkaloids,,,False,,Super Natural II|ZINC NP,,NCGC00397864-01|SCHEMBL22601744,,False,,JTJYBUUAWTXLDU-STQMWFEESA-N,0.9812415838241577,0.8389615541696548,429
CNP0538838.1,O=C1N(C2=CC=CC=N2)C[C@H]2CN(CC3=NC=CS3)CCN12,"InChI=1S/C15H17N5OS/c21-15-19-7-6-18(11-14-17-5-8-22-14)9-12(19)10-20(15)13-3-1-2-4-16-13/h1-5,8,12H,6-7,9-11H2/t12-/m1/s1",XKWOBSLIJWZDJS-GFCCVEGCSA-N,,"(8~{a}~{R})-2-(2-pyridyl)-7-(thiazol-2-ylmethyl)-5,6,8,8~{a}-tetrahydro-1~{H}-imidazo[1,5-a]pyrazin-3-one",2,39,22,315.4,315.11538,C15H17N5OS,1.66,52.57,3,5,0,5,0,0,2,0.86,0,0.4,4,,False,False,False,n1ccsc1CN2CCN3CN(c4ncccc4)CC3C2,-2.15,Imidazopyrazines,Imidazopyrazines,Organoheterocyclic compounds,Imidazopyrazines,Alkaloids,,,False,,Supernatural3,,"(8aR)-2-pyridin-2-yl-7-(1,3-thiazol-2-ylmethyl)-5,6,8,8a-tetrahydro-1H-imidazo[1,5-a]pyrazin-3-one",,False,,XKWOBSLIJWZDJS-GFCCVEGCSA-N,0.9812147617340088,0.8389386212825775,430
CNP0366260.1,COC1=CC=C([C@H]2NC(=O)C3=CC=CC=C3O2)C=C1,"InChI=1S/C15H13NO3/c1-18-11-8-6-10(7-9-11)15-16-14(17)12-4-2-3-5-13(12)19-15/h2-9,15H,1H3,(H,16,17)/t15-/m0/s1",GFHIMHLLQNLTFQ-HNNXBMFYSA-N,,"(2~{S})-2-(4-methoxyphenyl)-2,3-dihydro-1,3-benzoxazin-4-one",1,32,19,255.27,255.08954,C15H13NO3,2.52,47.56,2,3,1,3,1,0,2,0.9,0,0.13,3,,False,False,False,O1c2ccccc2CNC1c3ccccc3,-0.12,Benzoxazines,Benzoxazines,Organoheterocyclic compounds,Benzoxazines,Shikimates and Phenylpropanoids,,,False,,Super Natural II,,,,False,,GFHIMHLLQNLTFQ-HNNXBMFYSA-N,0.9811842441558838,0.8389125287532806,431
CNP0394343.2,C[C@]12CN3C[C@](C)(CN(C1)[C@@H]3C1=CC3=C(C=C1)OCO3)[C@@H]2N,"InChI=1S/C17H23N3O2/c1-16-6-19-8-17(2,15(16)18)9-20(7-16)14(19)11-3-4-12-13(5-11)22-10-21-12/h3-5,14-15H,6-10,18H2,1-2H3/t14-,15-,16-,17+/m0/s1",XYJWJNNALHKUPZ-LUKYLMHMSA-N,"2-(1,3-benzodioxol-5-yl)-5,7-dimethyl-1,3-diazatricyclo[3.3.1.1^{3,7}]decan-6-amine","2-(1,3-benzodioxol-5-yl)-5,7-dimethyl-1,3-diazatricyclo[3.3.1.1^{3,7}]decan-6-amine",1,45,22,301.39,301.17903,C17H23N3O2,1.4,50.96,1,5,1,5,1,0,1,0.85,0,0.65,6,,False,False,False,O1c2ccc(cc2OC1)C3N4CC5CN3CC(C4)C5,0.25,Benzodioxoles,Benzodioxoles,Organoheterocyclic compounds,Benzodioxoles,Alkaloids,Lysine alkaloids,,False,,Super Natural II,,,,False,,XYJWJNNALHKUPZ-LUKYLMHMSA-N,0.9810627102851868,0.8388086172938347,432
CNP0328806.1,O=C(O)C1=CC=C(CN2C[C@@H]3OCC(=O)N(CC4=CC=CC=N4)[C@@H]3C2)C=C1,"InChI=1S/C20H21N3O4/c24-19-13-27-18-12-22(9-14-4-6-15(7-5-14)20(25)26)11-17(18)23(19)10-16-3-1-2-8-21-16/h1-8,17-18H,9-13H2,(H,25,26)/t17-,18+/m1/s1",SOAGXVZZEPFTPE-MSOLQXFVSA-N,,"4-[[(4~{a}~{R},7~{a}~{S})-3-oxo-4-(2-pyridylmethyl)-4~{a},5,7,7~{a}-tetrahydropyrrolo[3,4-b][1,4]oxazin-6-yl]methyl]benzoic acid",1,48,27,367.41,367.15321,C20H21N3O4,1.39,82.97,5,5,1,5,1,0,2,0.86,0,0.35,4,,False,False,False,n1ccccc1CN2CCOC3CN(Cc4ccccc4)CC23,-1.14,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzenoids,Benzoic acids,Alkaloids,Ornithine alkaloids,,False,,ZINC NP,,,,False,,SOAGXVZZEPFTPE-MSOLQXFVSA-N,0.9808449745178223,0.838622453212738,433
CNP0242403.0,COC1=CC=C(NC2=CC(=O)N(C(C)=O)C2)C=N1,"InChI=1S/C12H13N3O3/c1-8(16)15-7-10(5-12(15)17)14-9-3-4-11(18-2)13-6-9/h3-6,14H,7H2,1-2H3",ORAFAFZQMBGVBL-UHFFFAOYSA-N,STL567021,1-acetyl-3-[(6-methoxy-3-pyridyl)amino]-2~{H}-pyrrol-5-one,3,31,18,247.25,247.09569,C12H13N3O3,0.77,71.53,3,5,1,5,1,0,1,0.85,0,0.25,2,220.21,False,False,False,n1cccc(c1)NC2=CCNC2,-1.28,Pyridines and derivatives,Halopyridines,Organoheterocyclic compounds,Polyhalopyridines,Alkaloids,,,False,,InterBioScreen Ltd,,"1-acetyl-4-((6-methoxypyridin-3-yl)amino)-1H-pyrrol-2(5H)-one|1-acetyl-4-[(6-methoxypyridin-3-yl)amino]-1,5-dihydro-2H-pyrrol-2-one|AKOS032450724",,False,,ORAFAFZQMBGVBL-UHFFFAOYSA-N,0.9808431267738342,0.8386208733916283,434
CNP0276035.3,COC1=CC=C(CCNC(=O)[C@@H]2CS[C@@H]3C4=CC=CC=C4C(=O)N32)C=C1,"InChI=1S/C20H20N2O3S/c1-25-14-8-6-13(7-9-14)10-11-21-18(23)17-12-26-20-16-5-3-2-4-15(16)19(24)22(17)20/h2-9,17,20H,10-12H2,1H3,(H,21,23)/t17-,20+/m0/s1",CMUNNXRZGBWSJJ-FXAWDEMLSA-N,,"(3~{R},9~{b}~{R})-~{N}-[2-(4-methoxyphenyl)ethyl]-5-oxo-3,9~{b}-dihydro-2~{H}-thiazolo[2,3-a]isoindole-3-carboxamide",1,46,26,368.46,368.11946,C20H20N2O3S,2.62,58.64,5,4,1,4,1,0,2,0.88,0,0.3,4,,False,False,False,S1CC(N2Cc3ccccc3C12)CNCCc4ccccc4,-0.75,Isoindoles and derivatives,Isoindolines,Organoheterocyclic compounds,Isoindolones,Amino acids and Peptides,,,False,,Super Natural II,,,,False,,CMUNNXRZGBWSJJ-FXAWDEMLSA-N,0.9806911945343018,0.838490971326828,435
CNP0137671.1,O[C@@H]1C[C@H]2CN(CCC3=CC=CC=C3)CC3(CN(CC4=NC=CS4)C3)N2C1,"InChI=1S/C21H28N4OS/c26-19-10-18-11-23(8-6-17-4-2-1-3-5-17)14-21(25(18)12-19)15-24(16-21)13-20-22-7-9-27-20/h1-5,7,9,18-19,26H,6,8,10-16H2/t18-,19+/m0/s1",JXHIGCPJENOVTJ-RBUKOAKNSA-N,,"(7~{R},8~{a}~{S})-2-(2-phenylethyl)-1'-(thiazol-2-ylmethyl)spiro[1,3,6,7,8,8~{a}-hexahydropyrrolo[1,2-a]pyrazine-4,3'-azetidine]-7-ol",1,55,27,384.55,384.19838,C21H28N4OS,1.69,42.84,5,6,1,6,1,0,2,0.85,0,0.57,5,,False,False,False,n1ccsc1CN2CC3(N4CCCC4CN(CCc5ccccc5)C3)C2,-0.81,Benzene and substituted derivatives,Phenethylamines,Benzenoids,Phenethylamines,Alkaloids,Lysine alkaloids,,False,,ZINC NP,,,,False,,JXHIGCPJENOVTJ-RBUKOAKNSA-N,0.9805457592010498,0.8383666241168976,436
CNP0184779.0,CN1C(=O)N=C(NC2=NC(CC3=CC=C4OCOC4=C3)=CN2C)C1=O,"InChI=1S/C16H15N5O4/c1-20-7-10(5-9-3-4-11-12(6-9)25-8-24-11)17-15(20)18-13-14(22)21(2)16(23)19-13/h3-4,6-7H,5,8H2,1-2H3,(H,17,18,19,23)",DNQGARKMDHLOGM-UHFFFAOYSA-N,clathridine A,"5-[[4-(1,3-benzodioxol-5-ylmethyl)-1-methyl-imidazol-2-yl]amino]-3-methyl-imidazole-2,4-dione",5,40,25,341.33,341.1124,C16H15N5O4,1.14,98.05,3,7,1,7,1,0,2,0.9,0,0.25,4,289.11,False,False,False,[N]1C=C(N=C1NC2=NCNC2)Cc3ccc4OCOc4c3,0.27,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Alpha amino acids,Alkaloids,Histidine alkaloids,Imidazole alkaloids,False,Clathrina clathrus,CMNPD|Marine Natural Products|UNPD (Universal Natural Products Database),10.1039/np9910800097,clathridine A,,False,,DNQGARKMDHLOGM-UHFFFAOYSA-N,0.9803312420845032,0.8381832119822502,437
CNP0302128.1,O=CC1=CN2[C@H](C3=COC=C3)CC[C@H](CO)[C@@H]2CC1,"InChI=1S/C15H19NO3/c17-8-11-1-3-14-12(9-18)2-4-15(16(14)7-11)13-5-6-19-10-13/h5-8,10,12,14-15,18H,1-4,9H2/t12-,14+,15+/m1/s1",MBJDYNFDJNNEHX-SNPRPXQTSA-N,,"(6~{S},9~{S},9~{a}~{S})-6-(3-furyl)-9-(hydroxymethyl)-2,6,7,8,9,9~{a}-hexahydro-1~{H}-quinolizine-3-carbaldehyde",1,38,19,261.32,261.13649,C15H19NO3,2.27,53.68,3,4,1,4,1,0,1,0.85,0,0.53,3,,False,False,False,o1ccc(c1)C2N3C=CCCC3CCC2,1.78,Quinolizines,Quinolizines,Organoheterocyclic compounds,Quinolizines,Alkaloids,Pseudoalkaloids,Terpenoid alkaloids,False,,Super Natural II,,,,False,,MBJDYNFDJNNEHX-SNPRPXQTSA-N,0.9800112247467041,0.8379095971584319,438
CNP0234654.1,CN1C(=O)[C@@H]2C[C@@H](CN2CC2=CC=C(C(=O)O)C=C2)OC2=CC=CC=C21,"InChI=1S/C20H20N2O4/c1-21-16-4-2-3-5-18(16)26-15-10-17(19(21)23)22(12-15)11-13-6-8-14(9-7-13)20(24)25/h2-9,15,17H,10-12H2,1H3,(H,24,25)/t15-,17-/m0/s1",ZTEKBOFAUJMLSH-RDJZCZTQSA-N,,"4-[[(1~{S},11~{S})-9-methyl-10-oxo-2-oxa-9,12-diazatricyclo[9.2.1.0^{3,8}]tetradeca-3,5,7-trien-12-yl]methyl]benzoic acid",1,46,26,352.39,352.14231,C20H20N2O4,2.38,70.08,3,4,1,4,1,0,2,0.92,0,0.3,4,,False,False,False,O1c2ccccc2NCC3N(Cc4ccccc4)CC1C3,-0.06,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Alpha amino acids,Alkaloids,,,False,,ZINC NP,,,,False,,ZTEKBOFAUJMLSH-RDJZCZTQSA-N,0.9799485802650452,0.8378560361266136,439
CNP0137671.2,O[C@@H]1C[C@@H]2CN(CCC3=CC=CC=C3)CC3(CN(CC4=NC=CS4)C3)N2C1,"InChI=1S/C21H28N4OS/c26-19-10-18-11-23(8-6-17-4-2-1-3-5-17)14-21(25(18)12-19)15-24(16-21)13-20-22-7-9-27-20/h1-5,7,9,18-19,26H,6,8,10-16H2/t18-,19-/m1/s1",JXHIGCPJENOVTJ-RTBURBONSA-N,,"(7~{R},8~{a}~{R})-2-(2-phenylethyl)-1'-(thiazol-2-ylmethyl)spiro[1,3,6,7,8,8~{a}-hexahydropyrrolo[1,2-a]pyrazine-4,3'-azetidine]-7-ol",1,55,27,384.55,384.19838,C21H28N4OS,1.69,42.84,5,6,1,6,1,0,2,0.85,0,0.57,5,,False,False,False,n1ccsc1CN2CC3(N4CCCC4CN(CCc5ccccc5)C3)C2,-0.81,Benzene and substituted derivatives,Phenethylamines,Benzenoids,Phenethylamines,Alkaloids,Lysine alkaloids,,False,,ZINC NP,,,,False,,JXHIGCPJENOVTJ-RTBURBONSA-N,0.9794788956642151,0.8374544557929039,440
CNP0563132.0,CN1C(=O)C(=NC2=NC(CC3=CC=C4OCOC4=C3)=CN2C)N=C1O,"InChI=1S/C16H15N5O4/c1-20-7-10(5-9-3-4-11-12(6-9)25-8-24-11)17-15(20)18-13-14(22)21(2)16(23)19-13/h3-4,6-7H,5,8H2,1-2H3,(H,17,18,19,23)",DNQGARKMDHLOGM-UHFFFAOYSA-N,"5-[4-(1,3-benzodioxol-5-ylmethyl)-1-methylimidazol-2-yl]imino-2-hydroxy-3-methylimidazol-4-one","5-[4-(1,3-benzodioxol-5-ylmethyl)-1-methyl-imidazol-2-yl]imino-2-hydroxy-3-methyl-imidazol-4-one",3,40,25,341.33,341.1124,C16H15N5O4,1.16,101.54,3,6,1,6,1,0,2,0.9,0,0.25,4,,False,False,False,N1=CNCC1=NC=2[N]C=C(N2)Cc3ccc4OCOc4c3,-0.07,Azolidines,Imidazolidines,Organoheterocyclic compounds,Hydantoins,Alkaloids,Histidine alkaloids,Imidazole alkaloids,False,Clathrina clathrus,NPASS,10.1021/np100175x,,,False,,DNQGARKMDHLOGM-UHFFFAOYSA-N,0.9794088006019592,0.8373945245146751,441
CNP0072673.1,O=C(NCC1=CC=C(Cl)C=C1)[C@@H]1CC2=C(CN1CC1CC1)N=CN2,"InChI=1S/C18H21ClN4O/c19-14-5-3-12(4-6-14)8-20-18(24)17-7-15-16(22-11-21-15)10-23(17)9-13-1-2-13/h3-6,11,13,17H,1-2,7-10H2,(H,20,24)(H,21,22)/t17-/m0/s1",XYNUVIGMOJSCCV-KRWDZBQOSA-N,"(6S)-N-[(4-chlorophenyl)methyl]-5-(cyclopropylmethyl)-1,4,6,7-tetrahydroimidazo[4,5-c]pyridine-6-carboxamide","(6~{S})-~{N}-[(4-chlorophenyl)methyl]-5-(cyclopropylmethyl)-1,4,6,7-tetrahydroimidazo[4,5-c]pyridine-6-carboxamide",1,45,24,344.85,344.14039,C18H21ClN4O,2.52,61.02,5,3,2,3,2,0,2,0.88,0,0.44,4,,False,False,False,N1=C[N]C2=C1CN(CC3CC3)C(CNCc4ccccc4)C2,-1.29,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Alpha amino acid amides,Alkaloids,,,False,,ZINC NP,,,,False,,XYNUVIGMOJSCCV-KRWDZBQOSA-N,0.9792124032974243,0.8372266048192978,442
CNP0219602.1,COC1=CC=C(CCN2CC(=O)N3CC4=CC=CC=C4C[C@@H]3C2=O)C=C1,"InChI=1S/C21H22N2O3/c1-26-18-8-6-15(7-9-18)10-11-22-14-20(24)23-13-17-5-3-2-4-16(17)12-19(23)21(22)25/h2-9,19H,10-14H2,1H3/t19-/m1/s1",DAQZAPRPEFOALM-LJQANCHMSA-N,"(11aR)-2-[2-(4-methoxyphenyl)ethyl]-3,6,11,11a-tetrahydropyrazino[1,2-b]isoquinoline-1,4-dione","(11~{a}~{R})-2-[2-(4-methoxyphenyl)ethyl]-3,6,11,11~{a}-tetrahydropyrazino[1,2-b]isoquinoline-1,4-dione",2,48,26,350.42,350.16304,C21H22N2O3,2.03,49.85,4,3,0,3,0,0,2,0.85,0,0.33,4,322.31,False,False,False,c1ccc(cc1)CCN2CCN3Cc4ccccc4CC3C2,-0.48,Tetrahydroisoquinolines,Tetrahydroisoquinolines,Organoheterocyclic compounds,Tetrahydroisoquinolines,Alkaloids,,,False,,InterBioScreen Ltd|NPEdia|Super Natural II,,"(11aR)-2-[2-(4-methoxyphenyl)ethyl]-11,11a-dihydro-2H-pyrazino[1,2-b]isoquinoline-1,4(3H,6H)-dione|AKOS030494442|CHEMBL4990864|NPD11762|STL527178",,False,,DAQZAPRPEFOALM-LJQANCHMSA-N,0.9791867733001709,0.8372046911716461,443
