smiles,identifier,P_TR,PS,rank
CC1=CC(=O)C(O)=C(CN2C[C@H]3C[C@@H](C2)C2=CC=CC(=O)N2C3)N1C,CNP0400206.1,1.714559766696766e-05,1.4659486005257362e-05,6798
CCN1CC2(CN(CC3=CC=CC=C3)C[C@@H]3C[C@@H](O)CN32)C1,CNP0335129.2,1.7124173609772697e-05,1.4641168436355664e-05,6799
CC1=CC=C(C(=O)N2C3=CC=CC=C3C[C@@H]2C(N)=O)C=C1,CNP0482300.1,1.7069552995963022e-05,1.4594467811548381e-05,6800
NC[C@H]1O[C@H](CC2=NOC(C3=CC=CC=C3)=C2)CC[C@@H]1O,CNP0010494.1,1.70553321368061e-05,1.4582308976969204e-05,6801
C[C@]12CN3C[C@](C4=CC=CC=C4)(CN(C1)C3C1=CC=CC=N1)C2=O,CNP0390255.1,1.7040390957845375e-05,1.4569534268957799e-05,6802
COC1=CC=C(CCC2=NC(C)=CC=C2O)C=C1OC,CNP0049489.0,1.7019214283209294e-05,1.4551428212143943e-05,6803
COC1=CC=C2NC(=O)[C@@]3(CCN(C(=O)C4=CC=CC(Cl)=C4)C3)C2=C1,CNP0599303.2,1.7008585928124376e-05,1.4542340968546338e-05,6804
COC1=CC=CC2=C1NC(C[C@H]1CN(C(C)=O)CC[C@H]1CC(=O)O)=N2,CNP0016503.1,1.7007694623316638e-05,1.4541578902935714e-05,6805
CN(C(=O)OC(C)(C)C)[C@H](CC1=CC=C(Cl)C=C1)C(=O)O,CNP0046361.1,1.6950905774137937e-05,1.4493024436887946e-05,6806
CC(=O)N[C@H]1[C@H](C2=CC=CC=C2)N(C(=O)C2=CC=CC=C2)CC[C@@]1(C)O,CNP0005836.1,1.693268131930381e-05,1.4477442528004758e-05,6807
O=C(CCCC1=CNC2=CC=CC=C12)N1C[C@H]2C[C@H](C1)[C@@H]1CCCC(=O)N1C2,CNP0407123.1,1.6926322132349014e-05,1.4472005423158407e-05,6808
CC[C@]12CN3C[C@](CC)(CN(C1)C3C1=CC=CC=N1)C2=O,CNP0380490.1,1.6901754861464724e-05,1.4451000406552336e-05,6809
CC1=CC=C2C(=C1)[C@H](O)[C@@H](O)[C@@H](C)N2C(=O)C1=CC=CC=C1,CNP0120069.5,1.6886078810784966e-05,1.4437597383221145e-05,6810
NS(=O)(=O)C1=CC=C(S(=O)(=O)NCC2=CC=CS2)S1,CNP0513175.0,1.6879846953088418e-05,1.4432269144890606e-05,6811
COC1=CC=C2C(=C1)C=CN2CCNC(=O)CC(C)C,CNP0399422.0,1.6862697520991787e-05,1.4417606380447969e-05,6812
C[C@]12CN3C[C@](C)(CN(C1)C3C1=CC3=C(C=C1)OCO3)C2O,CNP0365694.1,1.6772801245679148e-05,1.4340745065055669e-05,6813
CC1=NN(C)C([C@H]2CC[C@@H](O)[C@H](NC(=O)C3=CC=CC=C3)C2)=N1,CNP0547032.1,1.6700943888281472e-05,1.4279307024480667e-05,6814
CC(C)C[C@H](NC(=O)[C@@H]1CSC2C3=CC=CC=C3C(=O)N21)C(=O)O,CNP0388067.1,1.6685851733200252e-05,1.4266403231886207e-05,6815
CC(C)(CO)[C@H]1N2C[C@@]3(C)CN1C[C@@](C1=CC=CC=C1)(C2)[C@H]3O,CNP0405307.2,1.6684833099134266e-05,1.4265532299759795e-05,6816
COC1=C2OCOC2=CC2=C1[C@@H](NC(=O)NC1=CC=CC=C1)N(C)CC2,CNP0369433.1,1.667492324486375e-05,1.4257059374358507e-05,6817
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)C1=CC=NC2=CC=CC=C12,CNP0277594.8,1.6664893337292597e-05,1.4248483803385158e-05,6818
CC[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=O)COC1=CC=CC=C1,CNP0158822.2,1.6658361346344464e-05,1.4242898951124508e-05,6819
COCCN1C=CC2=CC(C(=O)N[C@@H]3CCOC(C)(C)C3)=CC=C21,CNP0352290.1,1.6653135389788076e-05,1.4238430758268796e-05,6820
COC1=CC=C2NC=C(CCNC(=O)C3CC3)C2=C1,CNP0251398.0,1.6645943105686456e-05,1.4232281355361928e-05,6821
COC1=CC=C(OC)C([C@@H]2NCCC3=CC(O)=CC=C32)=C1,CNP0358098.1,1.6642674381728284e-05,1.4229486596377673e-05,6822
C[C@@H](NC(=O)/C=C/C1=CC=CC=C1)[C@H]1OCCC2=CC=CC=C21,CNP0363658.4,1.661360693105962e-05,1.4204633926055968e-05,6823
CC(=O)N[C@H]1C[C@@H](C2=NC(C3=CC=CN=C3)=NO2)N(C)C1,CNP0052335.1,1.657810753386002e-05,1.4174281941450314e-05,6824
CC(=O)N1C[C@@H]2C[C@H](C1)C1=CC=C(NC(=O)C3=CC=NC=C3)C(=O)N1C2,CNP0198375.1,1.6577996575506404e-05,1.4174187072057969e-05,6825
CN[C@](C)(C(=O)OC)C1=CC=C(Cl)C(Cl)=C1,CNP0531622.2,1.656680615269579e-05,1.4164619260554912e-05,6826
O=C(C1=CC=CO1)N1CC[C@@]2(O)CCCC[C@H]2[C@@H]1C1=CC=C2OCOC2=C1,CNP0378889.2,1.6562920791329816e-05,1.4161297276586984e-05,6827
COC1=CC=CC(OC)=C1[C@@H]1NCCC2=CC(O)=CC=C21,CNP0358106.1,1.655327287153341e-05,1.415304830516106e-05,6828
O=C(O)[C@H]1C[C@@H](O)CN1C(=O)OCC1C2=CC=CC=C2C2=CC=CC=C21,CNP0293283.1,1.6547764971619472e-05,1.4148339050734646e-05,6829
CCC(CC)C(=O)N1CC[C@@H]2NC(=O)N(C3=CC=C(C(C)C)C=C3)C(=O)[C@H]21,CNP0456834.1,1.6509902707184665e-05,1.4115966814642877e-05,6830
CCCN1C(=O)C2=CC=CC=C2N[C@@H]1C1=CC=C(O)C(OCC)=C1,CNP0373350.2,1.6506532119819894e-05,1.411308496244601e-05,6831
COC1=CC=C(NC(=O)C2=CC=CC=C2NC(C)=O)C=C1,CNP0491419.0,1.650387275731191e-05,1.4110811207501688e-05,6832
COC1=CC=C(C(=O)N2CC[C@]3(C2)C(=O)N(C)C2=CC=CC=C23)C=C1OC,CNP0479711.2,1.6469628462800756e-05,1.4081532335694654e-05,6833
CCC(C)[C@@H]1N=C(O)N(CC2(C3=CC=C(OC)C=C3)CCOCC2)C1=O,CNP0514888.1,1.6459312973893248e-05,1.4072712592678724e-05,6834
O=C(OCC1=CC=CC=C1)N1CCC[C@H]1CO,CNP0067940.1,1.6342522940249182e-05,1.3972857113913053e-05,6835
CC(CC1CCCO1)C1=NC2=CC=CC=C2N1,CNP0241204.0,1.6339390640496276e-05,1.3970178997624321e-05,6836
CC[C@H]1CN(C(=O)N2CCOCC2)CC[C@H]1CC(=O)NCC1=CC=CC=C1,CNP0042787.1,1.6325404430972412e-05,1.3958220788481423e-05,6837
COC1=CC=CC=C1C1=NN=C2SCNN21,CNP0198185.0,1.632225939829368e-05,1.3955531785541097e-05,6838
CCC(=O)NCC1=NOC([C@@H]2CCC(=O)N2CC)=N1,CNP0591849.1,1.631533268664498e-05,1.394960944708146e-05,6839
COC1=CC2=C(C=C1OC)[C@@H](CC1=CC=C(O)C=C1)N(C)CC2,CNP0222030.2,1.6313777450704947e-05,1.3948279720352732e-05,6840
O=C(CN1N=C(C2=CC=CS2)C=CC1=O)NC[C@@H]1CCCN2CCCC[C@H]12,CNP0365390.1,1.631055783946067e-05,1.3945526952738868e-05,6841
COC1=C2C[C@H](C(C)(O)CO)OC2=NC2=CC=CC=C12,CNP0165797.2,1.6292742657242343e-05,1.3930294971942192e-05,6842
C1=CN=CC(C2=NN=C([C@H]3CCN(C4CCC4)C3)O2)=C1,CNP0014029.1,1.626492121431511e-05,1.3906507638239414e-05,6843
CC[C@@H]1CN(C(=O)N2CCOCC2)CC[C@H]1CC(=O)NC1=CC=CC=C1,CNP0444639.1,1.6264426449197344e-05,1.390608461406374e-05,6844
CC(C)N1C(=O)C[C@H]2[C@H](CNC(=O)C(C)(C)C)[C@@H](C)C[C@H]21,CNP0501694.1,1.6231128029176034e-05,1.38776144649455e-05,6845
COC1=CC=C(C2=CC(CC3(NC4CCC4)COC3)=NO2)C=C1,CNP0004764.0,1.6185589629458264e-05,1.383867913318681e-05,6846
O=C(NCC1=CC=CO1)[C@H]1CN(C(=O)C2=CC=CS2)CC12CCCCC2,CNP0561586.2,1.6184632841032e-05,1.383786107908236e-05,6847
CC[C@]12CN3C[C@](CC)(CN(C1)C3C1=CC=NC=C1)C2=O,CNP0394396.1,1.617076304682996e-05,1.3826002405039605e-05,6848
CC(C)(C)NCC(O)COC1=CC=CC2=C1SCCC2,CNP0515104.0,1.611346669960767e-05,1.3777014028164564e-05,6849
COC1=CC=C([C@@H]2[C@@H](O)[C@H](O)[C@H](C)N2C)C=C1OC,CNP0297471.3,1.602843803993892e-05,1.370431452414778e-05,6850
COC1=CC=C(CN2CC3(CN(CC(C)C)C[C@H]4C[C@@H](O)CN43)C2)C=C1,CNP0017001.2,1.60136023623636e-05,1.3691630019820869e-05,6851
COC1=CC2=C(C=C1O)CCN(C)[C@H]2CCC1=CC=C(O)C=C1,CNP0424729.1,1.6010395484045148e-05,1.3688888138858605e-05,6852
CCN/C=C1/N=C(C2=CC=C(Br)N2)C=C1OC,CNP0300589.1,1.6004991266527213e-05,1.368426753288077e-05,6853
CCOC1=CC2=C(C=C1OC)CCN(C)[C@@H]2CC1=CC=C(O)C=C1,CNP0603353.1,1.5984414858394302e-05,1.366667470392712e-05,6854
COC1=C2CC([C@@](C)(O)CO)OC2=NC2=CC=CC=C12,CNP0165797.1,1.5954168702592142e-05,1.364081424071628e-05,6855
COC1=CC=C(NC(=O)N2CC[C@H]3COC(=O)N3C3=CC(C)=CC=C3C2)C=C1,CNP0271398.1,1.5945392078720033e-05,1.3633310227305626e-05,6856
COC1=CC(C)=CC=C1[C@H]1[C@H]2[C@@H](NC(=O)N1C)N(C)C(=O)N[C@@H]2C,CNP0319361.2,1.588275881658774e-05,1.3579758788182525e-05,6857
CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,CNP0160608.2,1.588213854120113e-05,1.3579228452726971e-05,6858
COC1=CC=C2C(=C1OC)C(=O)N1C3=CC=CC=C3C(=O)N[C@@H]21,CNP0325877.1,1.587149381521158e-05,1.3570127212005897e-05,6859
CC[C@]12CN3C[C@](CC)(CN(C1)C3C1=CC=CC=C1)C2O,CNP0265128.1,1.5862338841543533e-05,1.3562299709519711e-05,6860
OC1=NCC2(CCN(CCC3=CC=CC=C3)CC2)O1,CNP0544570.0,1.585193422215525e-05,1.3553403759942742e-05,6861
CC(C)(C)C1=NN=C([C@H]2CCN(C(=O)CCC(=O)O)C2)O1,CNP0225733.1,1.583782068337314e-05,1.3541336684284024e-05,6862
CCNC(=O)N1CC[C@H](C2=NC3=CC(OC)=CC=C3N2)C1,CNP0330623.1,1.5824625734239817e-05,1.3530055002775034e-05,6863
COC1=CC=C2NC(=O)[C@]3(CCN(C(=O)C4=CC=C(Cl)C=C4)C3)C2=C1,CNP0492391.1,1.5820973203517497e-05,1.3526932089007447e-05,6864
COC1=CC=C(NC(=O)[C@@H]2CC(=O)O[C@]23CCOC(C)(C)C3)C=C1,CNP0373241.3,1.581082324264571e-05,1.3518253872462076e-05,6865
O=C(NC1=CC=CC=N1)NC1=CC=CC2=C1[C@H]1CCCN1C2=O,CNP0541231.1,1.580836578796152e-05,1.3516152748707096e-05,6866
CC1=CC=CC=C1NC(=O)N1CC[C@]2(C1)C(=O)N(C)C1=CC=CC=C12,CNP0498713.1,1.58037382789189e-05,1.3512196228475667e-05,6867
COC1=CC=C2C(=C1OC)C(=O)N1[C@H](C(=O)NCC(C)C)CS[C@@H]21,CNP0383672.3,1.5800738765392452e-05,1.3509631644410555e-05,6868
COC1=CC2=C(C=C1OC)[C@@H](CC1=CC=C(O)C=C1)NCC2,CNP0115312.2,1.5799700122443028e-05,1.3508743604688794e-05,6869
COC1=C2OCOC2=CC2=C1[C@H](C[C@H](O)C1=CC=C3OCOC3=C1)N(C)CC2,CNP0365750.1,1.5780800822540186e-05,1.3492584703271862e-05,6870
O=C1C[C@@H]2CCNC[C@@H]2CCN1CC1=CC=CN=C1,CNP0012544.1,1.577640614414122e-05,1.3488827253240734e-05,6871
CCN(CC)C(=O)C1=C(C)NC(=O)N[C@H]1C1=CC=CC=C1,CNP0132858.2,1.575345049786847e-05,1.3469200175677537e-05,6872
CCCNC(=O)C1=CC(C2=CC=CC(OC)=C2)=NN1,CNP0573483.0,1.570113454363309e-05,1.3424470034806283e-05,6873
CN1C=C(CC(=O)NCC2CCOCC2)C2=CC=CC=C21,CNP0377381.0,1.564597914693877e-05,1.3377312170632649e-05,6874
CN(C)[C@@H]1C[C@@H](C2=NC(C3=CC=CN=C3)=NN2C)CC[C@H]1O,CNP0481756.1,1.5619263649568893e-05,1.3354470420381395e-05,6875
O[C@@H]1C[C@H]2CN(CCC3=CC=CC=C3)CC3(CN(C4CCC4)C3)N2C1,CNP0016714.2,1.5598736354149878e-05,1.3336919582798158e-05,6876
COC1=C[C@@]23CCCN2CCC2=CC4=C(C=C2[C@H]3[C@@H]1O)OCO4,CNP0283115.6,1.556631104904227e-05,1.3309195946931147e-05,6877
CN(C)CC/C=C1/C2=CC=CC=C2COC2=CC=C(CC(=O)O)C=C12,CNP0218290.2,1.5549901945632882e-05,1.3295166163516114e-05,6878
CC[C@@H](C)[C@H](NC(=O)N1CCC2=CC=CC=C2C1)C(=O)OC,CNP0108616.2,1.5542991604888812e-05,1.3289257822179939e-05,6879
COC1=CC2=C(C=C1OC)[C@@H]1CN(C)CCC3=CC=C(O)C(=C31)O2,CNP0204458.1,1.5531908502453007e-05,1.327978176959731e-05,6880
CC[C@H]1C[C@@H]2CC(C(=O)OC)=C3NC4=CC=CC=C4[C@]34CCN1[C@H]24,CNP0201754.1,1.5523202819167636e-05,1.3272338410388322e-05,6881
CCN(CC)C1(CC2=NOC(C(C)(C)O)=C2)COC1,CNP0132346.0,1.5502209862461314e-05,1.325438943240442e-05,6882
CC(C)(C)NC[C@@H](O)COC1=CC=CC2=C1CCCC2=O.Cl,CNP0160608.1,1.5501411326113157e-05,1.3253706683826744e-05,6883
CC[C@H]1CN(C(=O)C2=CC=CN=C2)CC[C@H]1CC(=O)NC1CC1,CNP0065126.1,1.5498086213483475e-05,1.3250863712528373e-05,6884
COC1=CC2=CCN3CCC4=CC(O)=C(OC)C=C4[C@]23CC1,CNP0098950.1,1.5493460523430258e-05,1.324690874753287e-05,6885
COC1=CC2=C(C=C1O)[C@H](CCC1=CC=C(O)C=C1)N(C)CC2,CNP0443483.1,1.5475710824830458e-05,1.3231732755230032e-05,6886
CC1=C(CCC(C)C)C(=O)NC(N2CCC3=CC=CC=C3C2)=N1,CNP0247167.0,1.546780185890384e-05,1.3224970589362795e-05,6887
CC[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](O)C1=CC=NC2=CC=CC=C12,CNP0222606.4,1.5466635886696167e-05,1.3223973683125223e-05,6888
C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)C1=CC=NC2=CC=CC=C12,CNP0277594.16,1.542425889056176e-05,1.3187741351430303e-05,6889
CC(C)NC(=O)NC[C@H]1COCC2=NC3=CC=CC=C3N21,CNP0263246.1,1.5418700058944523e-05,1.3182988550397565e-05,6890
CC(C)[C@H](NC(=O)N1CCC2=CC=CC=C2C1)C(=O)O,CNP0394137.1,1.5403767974930815e-05,1.317022161856585e-05,6891
CC[C@@H](C)[C@H](NC1=NC(C)(C)CC2=CC=CC=C12)C(=O)O,CNP0155397.4,1.5376497685792856e-05,1.3146905521352884e-05,6892
CC[C@H]1CN2CCC1C[C@H]2[C@H](O)C1=CC=NC2=CC=C(O)C=C12,CNP0292885.2,1.537035495857708e-05,1.3141653489583407e-05,6893
NC(=O)CN1C(=O)CO[C@H]2CN(CC3=CC=C(Cl)C=C3)C[C@H]21,CNP0015882.1,1.5362471458502114e-05,1.3134913097019304e-05,6894
O=C(NCC1=CC=CO1)[C@@H]1CN(C(=O)C2=CC=CS2)CC12CCCCC2,CNP0561586.1,1.5348046872531995e-05,1.3122580076014846e-05,6895
O=C1CC[C@]2(C3=CC=CC=C3)NC3=CC=CC=C3CN12,CNP0394657.1,1.533937029307708e-05,1.31151616005809e-05,6896
COC1=C2C[C@@H]([C@@](C)(O)CO)OC2=NC2=CC=CC=C12,CNP0165797.5,1.5293899195967242e-05,1.3076283812551988e-05,6897
COCC(=O)N[C@@H]1C[C@@H](C2=NC(C)=NN2C2=CC=CC=C2)CC[C@H]1O,CNP0546814.1,1.528546999907121e-05,1.3069076849205879e-05,6898
COC1=CC2=C(C=C1OC)CN(C(=O)CCNC1=NC(C)=CC(C)=N1)CC2,CNP0214286.0,1.5252008779498283e-05,1.3040467506471021e-05,6899
COC1=CC=C(N2CCN(C3=CC=CC(C)=C3)CC2)N=N1,CNP0518469.0,1.5245901522575878e-05,1.3035245801802379e-05,6900
CN(/C=C\C1=CC=CC=C1)C(=O)C(O)C(O)C1=CC=CC=C1,CNP0126627.1,1.5240682841977105e-05,1.3030783829890428e-05,6901
CC(=O)N1C[C@@H]2C[C@H](C1)C1=CC=C(NC(=O)COC3=CC=CC=C3)C(=O)N1C2,CNP0282914.1,1.5224601156660356e-05,1.3017033988944596e-05,6902
CC(C)(C)NCC(O)COC1=CC(Cl)=CC=C1Cl,CNP0556700.0,1.5214412997011095e-05,1.3008323112444483e-05,6903
COC1=CC2=C(C=C1OC)OC1=C(O)C=CC3=C1[C@H](C2)NCC3,CNP0288715.1,1.5184566109383013e-05,1.2982804023522472e-05,6904
CN1CC[C@@](C)(O)[C@@H](NC(=O)C2CCCC2)[C@@H]1C1=CC=CS1,CNP0029347.1,1.5141778931138106e-05,1.294622098612308e-05,6905
CN1C=C(CN2C[C@@H]3OCC(=O)N[C@@H]3C2)C2=CC=CC=C21,CNP0004542.1,1.5094475202204194e-05,1.2905776297884593e-05,6906
CC1=CC=C2C(=C1)[C@H](O)[C@H](O)[C@@H](C)N2C(=O)C1=CC=CC=C1,CNP0120069.2,1.5090659871930256e-05,1.2902514190500379e-05,6907
CNC(=O)[C@@H](C1=CC=CC=C1)N1CCC[C@H]1C(=O)N1CCOCC1,CNP0014337.1,1.5052671187731903e-05,1.2870033865510787e-05,6908
CC(C)CC(=O)N[C@H](C)C1=C(C(=O)O)C(C2=CC=CN=C2)=NO1,CNP0015424.1,1.5043673556647263e-05,1.2862340890933401e-05,6909
COC(=O)C[C@H]1CCC[C@@H](C[C@H](O)C2=CC=CC=C2)N1C,CNP0174159.1,1.503737712482689e-05,1.2856957441726999e-05,6910
CS(=O)(=O)C1=CC=C(O[C@@H]2CNCCOC2)C=C1,CNP0009966.1,1.4992099750088528e-05,1.2818245286325681e-05,6911
C[C@]12CN3C[C@](C4=CC=CC=C4)(CN(C1)C3C1=CC=CN=C1)C2=O,CNP0114274.1,1.4966016351536382e-05,1.2795943980563615e-05,6912
CC1(C)C[C@@H]([C@H](CC(N)=O)C2=CC=CC=C2)CCO1,CNP0128208.2,1.4956085578887723e-05,1.2787453169949011e-05,6913
CCC1CN2CCC1CC2[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,CNP0144043.1,1.4939265383873135e-05,1.2773071903211527e-05,6914
COC1=C2C[C@@H](O)C(C)(C)OC2=NC2=CC=CC=C12,CNP0248386.1,1.4907854165358003e-05,1.2746215311381091e-05,6915
NC(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)C1=CC=CC=C1,CNP0529558.1,1.4905437637935393e-05,1.274414918043476e-05,6916
CC1=NOC([C@@H](C)NCC2=CC=CC(Cl)=C2)=C1C(=O)O,CNP0147109.1,1.4843193639535457e-05,1.2690930561802813e-05,6917
CC1=CC=C2C(=C1)[C@@H](O)[C@@H](O)[C@@H](C)N2C(=O)C1=CC=CC=C1,CNP0120069.4,1.4838637071079575e-05,1.2687034695773034e-05,6918
COC1=CC=C([C@H](CNC(=O)C2=CC=CC(C)=C2)N2CCCC2)C=C1,CNP0595595.1,1.4827109225734603e-05,1.2677178388003095e-05,6919
CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,CNP0144043.14,1.477113528380869e-05,1.2629320667656423e-05,6920
CCCNC(=O)OC[C@]12CO[C@H]3C4=CC=CC=C4O[C@](C)(C[C@@H]1C)[C@@H]3[C@@H]2C,CNP0185148.3,1.4760685189685319e-05,1.2620385837180945e-05,6921
COCCCNC(=O)N1CC[C@]2(C1)C(=O)N(C)C1=CC=CC=C12,CNP0535348.2,1.476030593039468e-05,1.262006157048744e-05,6922
C[C@H](NC(=O)/C=C/C1=CC=CC=C1)[C@H]1OCCC2=CC=CC=C21,CNP0363658.3,1.4730957445863169e-05,1.2594968616213003e-05,6923
CC1=CC=C2N=C([C@H]3CCN(C(=O)C4CC4)C3)NC2=C1,CNP0015812.1,1.4730072507518344e-05,1.2594211993928187e-05,6924
CC1=CC=C(N2C(=O)N[C@@H]3CCN(S(C)(=O)=O)[C@@H]3C2=O)C=C1,CNP0417467.1,1.4701598956889939e-05,1.2569867108140902e-05,6925
CC1=CC=C2C(=C1)[C@@H](O)[C@H](O)[C@@H](C)N2C(=O)C1=CC=CC=C1,CNP0120069.3,1.4678651496069506e-05,1.2550247029139416e-05,6926
CC(C)NC(=O)NC1=CC=C2[C@@H]3C[C@@H](CN(C4CCOCC4)C3)CN2C1=O,CNP0472953.1,1.4673766600026283e-05,1.2546070443022463e-05,6927
C[C@H](O)C1=C(C(=O)N(C)C)ON=C1C1=CC=C(Cl)C=C1,CNP0243442.1,1.466384856030345e-05,1.2537590519059453e-05,6928
COC1=CC2=C(C=C1O)[C@@H]1CC3=CC(O)=CC=C3[C@@H](C)N1CC2,CNP0148590.2,1.4645846931671258e-05,1.2522199126578915e-05,6929
CC1=CC=C(CN2C[C@H]3CN(C(=O)CC(C)(C)C)CCN3C2=O)C=C1,CNP0525009.1,1.4643249414802995e-05,1.2519978249656568e-05,6930
COC1=CC=C(C2=NOC([C@H](C)O)=C2C(=O)N2CCOCC2)C=C1OC,CNP0017244.1,1.4637832464359235e-05,1.251534675702715e-05,6931
O=C(CCN1CCCC[C@@H]1C1=CC=CN=C1)NCC1=CC=CC=C1,CNP0374806.1,1.4634732906415593e-05,1.2512696634985329e-05,6932
CNC(=O)C(C)(C)N1CCC[C@H]1C(=O)NCC1=CC=CC=C1,CNP0015037.1,1.4625552466895897e-05,1.2504847359195988e-05,6933
CO[C@@H]1CCN2C(=O)C3=CC(/C=C/C4=CC=CC=C4)=CC=C3NC(=O)[C@H]12,CNP0440307.1,1.4589361853722949e-05,1.2473904384933122e-05,6934
COC1=CC=C(CNCC2=CC=C(C)C=C2)C=C1,CNP0580405.0,1.458465885662008e-05,1.2469883322410166e-05,6935
COC1=CC=C(C2(C(=O)NC3=CC=C(C(=O)O)C=C3)CCOCC2)C=C1,CNP0394311.0,1.4567116522812285e-05,1.245488462700451e-05,6936
O[C@@H]1[C@@H](N2C=CC=N2)[C@@H]2OCC(O2)[C@H]1NCC1CCCCC1,CNP0006383.1,1.4540260963258334e-05,1.2431923123585878e-05,6937
CCCN1C(=O)C2=CC=CC=C2N[C@H]1C1=CC(OC)=C(OC)C(OC)=C1,CNP0122190.1,1.4521192497340962e-05,1.241561958522651e-05,6938
CC[C@H]1C[N@@]2CC[C@@H]1C[C@H]2[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,CNP0144043.11,1.4519102478516288e-05,1.241383261913143e-05,6939
COC1=CC2=C(C=C1O)[C@@H](CCC1=CC=C(O)C=C1)N(C)CC2,CNP0443483.2,1.4509924767480697e-05,1.2405985676195989e-05,6940
COC1=C(CC2OC2(C)C)C(=O)NC2=CC=CC=C12,CNP0526573.0,1.4506479601550382e-05,1.2403040059325585e-05,6941
C1=CC(C2=NOC([C@@H]3CCCN3)=N2)=CC(N2CCOCC2)=N1,CNP0266877.1,1.4494974493572954e-05,1.2393203192004866e-05,6942
CC(C)N1C=C(CC(=O)N[C@@H]2CCOC(C)(C)C2)C2=CC=CC=C21,CNP0299222.2,1.4475648640654981e-05,1.2376679587760017e-05,6943
CC1=CC=CC=C1NC(=O)C1=CN=C(C(C)(C)C)C(Cl)=N1,CNP0031008.0,1.4471079339273274e-05,1.237277283507865e-05,6944
COC1=CC=C(/C=C/C(=O)NC2=CC=C(Cl)C=C2)C=C1OC,CNP0480230.1,1.4444510270550381e-05,1.2350056281320582e-05,6945
O[C@@H]1CCN(CC2=NC(C3(O)CCN(CC4CC4)CC3)=CS2)C1,CNP0101927.1,1.4406734408112243e-05,1.2317757918935971e-05,6946
CC[C@H]1CN(C(C)=O)CC[C@H]1CC(=O)NCC1=CC=CC=C1OC,CNP0042137.1,1.436998718418181e-05,1.2286339042475439e-05,6947
CC[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12,CNP0144043.5,1.4365684364747722e-05,1.22826601318593e-05,6948
CC1=CC=CC(NC(=O)[C@H]2CC(=O)O[C@@]23CCOC(C)(C)C3)=C1,CNP0373475.3,1.4360821296577342e-05,1.2278502208573632e-05,6949
O[C@@H]1C[C@H]2CN(CC3=CC=CN=C3)CC3(CN(C4CCC4)C3)N2C1,CNP0020210.1,1.4348092008731328e-05,1.2267618667465281e-05,6950
CCC1=CC=C([C@H]2N3C[C@@]4(C)C[N@]2C[C@@](C)(C3)[C@H]4O)C=C1,CNP0375831.2,1.4321365597425029e-05,1.2244767585798398e-05,6951
CC1=CC=C(C(=O)N(C)C2=CC=CC=C2C(N)=O)C=C1,CNP0054167.0,1.4290572835307103e-05,1.2218439774187578e-05,6952
C=C[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](O)C1=CC=NC2=CC=CC=C12,CNP0277594.5,1.4276351976150181e-05,1.2206280939608414e-05,6953
CC[C@@H]1C[N@@]2CC[C@@H]1C[C@@H]2[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,CNP0144043.13,1.4267410733737051e-05,1.2198636177345176e-05,6954
COC1=CC=C([C@H]2CC(C3=C(O)C=C(C)OC3=O)=NCCS2)C=C1OC,CNP0304930.2,1.4243034456740133e-05,1.217779446051281e-05,6955
O=C(NC1CCCCC1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=C2)N=N1,CNP0442151.1,1.4242831639421638e-05,1.217762105170551e-05,6956
COC1=CC=C2CCN[C@H](CC3=CC=C(O)C=C3)C2=C1,CNP0076917.1,1.4218375326890964e-05,1.2156710904491765e-05,6957
COC1=CC=C(C2=NOC([C@H](C)O)=C2C(=O)O)C=C1,CNP0016588.1,1.4212587302608881e-05,1.2151762143730595e-05,6958
CCC1=CC=C(C(=O)N2C[C@@H](C3=NC(C)=NO3)C3(CCOCC3)C2)C=C1,CNP0503749.1,1.419382624590071e-05,1.2135721440245109e-05,6959
CC[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)NC1=CC=CC=C1,CNP0438430.1,1.4170253962220158e-05,1.2115567137698234e-05,6960
COC1=CC2=C(C=C1OC)[C@@H](C1=CC=CC=C1)N(C(C)=O)CC2,CNP0030431.2,1.4163835658109747e-05,1.2110079487683836e-05,6961
CC1=CC=C2CN(CC3=CC=CC=C3C)CC[C@@H](CO)N(C)C2=N1,CNP0269794.1,1.416106715623755e-05,1.21077124185831e-05,6962
CC(=O)N1CC[C@@H]2CC(=O)N(CC3=CC=CC=C3)CC[C@H]2C1,CNP0454632.1,1.4151683899399359e-05,1.2099689733986453e-05,6963
